Symbol	log2FoldChange	foldChange	pvalue	padj	qvalue
WDR17	0.0113719024	1.00791355	0.7439532082	0.8899293204	0.5718638937
NUDC	0.006575937	1.0045684961	0.7441089736	0.8899293204	0.5718638937
ZFYVE20	0.0076693886	1.0053301702	0.7444304634	0.8900146467	0.5719187239
TACC2	-0.0167876862	0.988431103	0.744743827	0.8900902037	0.5719672764
CFH	-0.0172282502	0.9881293063	0.7454885067	0.8903636832	0.5721430129
RYR2	-0.0133196166	0.9908100335	0.7456229578	0.8903636832	0.5721430129
PSMD7	0.0065270456	1.0045344529	0.7457233771	0.8903636832	0.5721430129
SAFB	0.0093434881	1.0064974297	0.7459857085	0.8903781117	0.5721522846
RUVBL1	-0.0074101775	0.9948768248	0.7462835475	0.8904348968	0.5721887744
HADHB	-0.0172137232	0.9881392561	0.7470070844	0.8909524544	0.5725213542
RASA2	0.0147559054	1.0102804992	0.7472181349	0.8909524544	0.5725213542
CTPS1	0.0080572427	1.0056004794	0.747634497	0.8911502647	0.5726484661
DLGAP1	0.0098719644	1.0068661892	0.7482069107	0.8915338875	0.5728949801
CDC42SE2	0.0157184712	1.010954783	0.7485021883	0.8915871396	0.5729291996
SEC22B	-0.0092839153	0.9935855413	0.7490875243	0.8919857468	0.5731853425
CHI3L1	-0.0729939884	0.9506630626	0.7493741147	0.892028471	0.5732127968
WBP2	0.0108269829	1.0075329235	0.7498823835	0.8923349567	0.5734097429
ECI1	0.0115171273	1.0080150139	0.7507478449	0.8926574179	0.5736169548
PDIA4	-0.0103840933	0.9928281364	0.7510295	0.8926574179	0.5736169548
TBC1D1	0.0106674407	1.0074215103	0.7510984659	0.8926574179	0.5736169548
TTBK1	-0.0072705367	0.9949731252	0.7511569166	0.8926574179	0.5736169548
DOCK1	0.0131376463	1.0091479112	0.7515585638	0.8928365175	0.5737320432
FGF1	0.0177620557	1.01238782	0.7537798394	0.8951764581	0.5752356767
EPHA7	0.0095604318	1.0066487921	0.7551262621	0.896476223	0.5760708988
CALD1	0.0114341165	1.0079570157	0.7558165052	0.8967749911	0.5762628856
PLXNA2	0.0101789429	1.0070804543	0.7559479054	0.8967749911	0.5762628856
CP	-0.0238099714	0.9836316273	0.7561340566	0.8967749911	0.5762628856
ARMC1	-0.0093539255	0.9935373264	0.7564758337	0.8968813783	0.5763312494
RAB7A	0.0043942455	1.0030505022	0.7574165321	0.8976975421	0.576855712
PDAP1	-0.0081838399	0.9943434533	0.7577364294	0.8977776277	0.5769071746
AGRN	0.0083215824	1.0057847488	0.7599402077	0.8994031859	0.5779517498
HADH	-0.0101400004	0.9929961295	0.7599489084	0.8994031859	0.5779517498
AP2A2	0.0079676909	1.0055380611	0.7600860162	0.8994031859	0.5779517498
ITSN2	-0.0077115073	0.9946690507	0.760119556	0.8994031859	0.5779517498
DNAJC5	0.0108820235	1.0075713628	0.7603910444	0.8994079175	0.5779547902
ATP6V0A1	0.0077975316	1.0054194695	0.7611231341	0.8994079175	0.5779547902
MVD	-0.0184265461	0.9873089113	0.7611982485	0.8994079175	0.5779547902
HNRNPLL	-0.0095699888	0.9933885418	0.76127918	0.8994079175	0.5779547902
VIPAS39	-0.0094068962	0.9935008479	0.7613874782	0.8994079175	0.5779547902
ADAM17	-0.0139335373	0.9903884965	0.7619127255	0.899729664	0.5781615428
Histone H3	-0.0108397435	0.9925146184	0.7629096714	0.9003455574	0.5785573127
ITPR2	-0.0110562729	0.9923656663	0.7634351383	0.9003455574	0.5785573127
ZMPSTE24	-0.0094629489	0.9934622483	0.7635884932	0.9003455574	0.5785573127
RBM17	-0.0115153775	0.9920499189	0.7636495937	0.9003455574	0.5785573127
IKBKAP	0.0118139811	1.0082224478	0.76369952	0.9003455574	0.5785573127
NBAS	0.0072899359	1.0050657864	0.764477374	0.9009640599	0.5789547591
SHC3	-0.0087644578	0.9939433566	0.764868542	0.9011265803	0.5790591939
TNIK	-0.010677985	0.9926259079	0.7662419051	0.902445779	0.579906904
PSMD11	0.0052178037	1.0036232541	0.7667075531	0.9024931181	0.5799373239
VTI1A	-0.0111004576	0.9923352741	0.767110789	0.9024931181	0.5799373239
AMOT	0.01976431	1.013793845	0.7671974926	0.9024931181	0.5799373239
GGH	0.0153251903	1.0106792327	0.7672967067	0.9024931181	0.5799373239
RAB10	0.0084016172	1.0058405472	0.7678595236	0.9025923281	0.5800010757
COG1	-0.0099067932	0.9931566572	0.767888414	0.9025923281	0.5800010757
TUBA8	0.010533376	1.0073278985	0.7689596489	0.9035529824	0.5806183871
DDHD2	0.0069997087	1.0048636176	0.7696430371	0.9039368687	0.5808650704
AKTIP	0.0100506647	1.006990913	0.7697944666	0.9039368687	0.5808650704
NF1	0.0068609325	1.004766962	0.7702543357	0.9041784647	0.5810203188
ACAA2	0.0101975781	1.0070934628	0.7710015649	0.9047571134	0.5813921554
SERPINB6	-0.0117172016	0.991911147	0.7727285573	0.905838398	0.5820869832
FAM98B	0.0082999131	1.005769642	0.7727586461	0.905838398	0.5820869832
CLMN	-0.0144561279	0.9900298109	0.7731313586	0.905838398	0.5820869832
SNX18	0.0093488409	1.0065011642	0.7733359699	0.905838398	0.5820869832
IKBKG	0.0100287498	1.0069756167	0.7734434804	0.905838398	0.5820869832
GNA13	0.0056100747	1.0038961779	0.773450549	0.905838398	0.5820869832
SRGAP2	0.0077695534	1.0053999716	0.7749563151	0.9073032475	0.5830282877
EFR3B	-0.0088401317	0.9938912226	0.7759804263	0.9080108182	0.5834829689
RCC2	0.0140760566	1.0098045315	0.7760710787	0.9080108182	0.5834829689
KRT222	0.0157518468	1.0109781709	0.7764532876	0.9081593679	0.5835784262
ATRN	-0.0140482727	0.9903097355	0.7772220658	0.9085918184	0.5838563166
PWP1	-0.0088422904	0.9938897354	0.7773337535	0.9085918184	0.5838563166
OXSR1	-0.0075871569	0.994754788	0.7781556193	0.9089526305	0.5840881725
DDB1	-0.0054950988	0.9961983325	0.7783217419	0.9089526305	0.5840881725
MEGF9	0.008347466	1.0058027939	0.7784088435	0.9089526305	0.5840881725
EIF2B5	-0.0111200951	0.9923217669	0.778893739	0.9092204473	0.5842602702
GDAP1	0.0065292284	1.0045359728	0.7793494486	0.9094540303	0.5844103694
RRBP1	-0.0106924225	0.9926159744	0.7798066918	0.909685157	0.5845588902
PAFAH1B1	-0.0046015657	0.996815519	0.7800588572	0.909685157	0.5845588902
PFDN6	-0.0130880378	0.9909690893	0.7805945487	0.9097445049	0.5845970269
KIAA0368	0.0052618453	1.0036538925	0.7812917375	0.9097445049	0.5845970269
IDH1	0.0082593843	1.0057413879	0.7815701664	0.9097445049	0.5845970269
DOCK5	-0.0118856523	0.9917953371	0.7817566857	0.9097445049	0.5845970269
ARL6	0.0083635266	1.0058139909	0.7819247146	0.9097445049	0.5845970269
RALB	-0.0069395694	0.9952014073	0.781962806	0.9097445049	0.5845970269
LYPLA2	-0.0090468238	0.9937488399	0.7822794697	0.9097445049	0.5845970269
TBC1D15	0.0259940241	1.0181809823	0.7823733016	0.9097445049	0.5845970269
EIF2B1	-0.0090055247	0.9937772877	0.7827914053	0.9097445049	0.5845970269
AGPAT5	-0.0074409615	0.9948555965	0.7829237743	0.9097445049	0.5845970269
FAM171A2	0.0194827609	1.0135960173	0.7829302534	0.9097445049	0.5845970269
ATRX	-0.0128735281	0.9911164443	0.7831915543	0.9097445049	0.5845970269
FIBP	-0.007798377	0.99460916	0.7836002543	0.9097445049	0.5845970269
NDUFAF2	0.0068036119	1.0047270418	0.7837938273	0.9097445049	0.5845970269
CMC1	0.0101968359	1.0070929447	0.7839450961	0.9097445049	0.5845970269
MAPRE3	0.0053682966	1.0037279512	0.7842630707	0.9097974297	0.584631036
RTN3	0.0080782766	1.0056151408	0.7845021119	0.9097974297	0.584631036
MIB1	-0.0085120156	0.9941172916	0.7851596759	0.9102633193	0.5849304142
MPP7	-0.0080082325	0.9944644939	0.7861596179	0.9110330173	0.5854250182
PTPRF	-0.0120912566	0.9916540024	0.7863518558	0.9110330173	0.5854250182
HBS1L	0.0091750283	1.0063799105	0.7869199481	0.9110330173	0.5854250182
UQCC2	-0.0089248106	0.9938328879	0.7870908427	0.9110330173	0.5854250182
LYPLAL1	0.0107381584	1.0074708931	0.7871038491	0.9110330173	0.5854250182
ATP6V1F	-0.0256698859	0.9823643518	0.7894925713	0.9135006727	0.5870107205
CTSH	-0.0406667604	0.9722055261	0.7907614065	0.9146713538	0.587762994
HOOK3	-0.0066417796	0.9954068502	0.7913108163	0.9150093872	0.5879802125
BNIP1	-0.0111647701	0.9922910387	0.7918167989	0.9152202056	0.5881156833
SEH1L	0.0128839045	1.0089704375	0.792684811	0.9152202056	0.5881156833
TOP1	-0.0064061676	0.9955694271	0.7926862454	0.9152202056	0.5881156833
PREX1	-0.0077332929	0.9946540306	0.7927285762	0.9152202056	0.5881156833
BROX	0.0069812798	1.0048507815	0.7929055836	0.9152202056	0.5881156833
PICK1	0.0066736668	1.004636549	0.7937695289	0.9152202056	0.5881156833
VAPA	-0.0057442567	0.9960263008	0.7938185154	0.9152202056	0.5881156833
GLRX3	-0.0070550653	0.995121739	0.7942340363	0.9152202056	0.5881156833
NIPSNAP3A	0.0129654083	1.00902744	0.7942681415	0.9152202056	0.5881156833
AP3M2	0.00662573	1.0046031683	0.7944260593	0.9152202056	0.5881156833
DCUN1D3	0.0106323425	1.0073970019	0.7945757581	0.9152202056	0.5881156833
SNRPD3	-0.0074823744	0.9948270394	0.7945798806	0.9152202056	0.5881156833
NCALD	-0.0089343887	0.9938262898	0.7957326215	0.9162513486	0.5887782904
COPG2	-0.0071915703	0.9950275869	0.7973143853	0.917713168	0.5897176478
ADAM9	-0.0103801812	0.9928308287	0.79751802	0.917713168	0.5897176478
ITFG1	0.0053232077	1.003696582	0.7987183982	0.9178801498	0.5898249494
ARHGEF2	-0.0080520799	0.9944342699	0.7989989657	0.9178801498	0.5898249494
SEC62	0.008564606	1.0059541887	0.7992708	0.9178801498	0.5898249494
ACAT1	0.0042571931	1.0029552195	0.7993026492	0.9178801498	0.5898249494
GADD45GIP1	-0.0193671578	0.9866654131	0.7993842259	0.9178801498	0.5898249494
ABCA8	-0.0110325722	0.9923819691	0.7994135789	0.9178801498	0.5898249494
GPS1	0.007806898	1.005425997	0.7996549818	0.9178801498	0.5898249494
RPL17	0.0116586278	1.0081138856	0.7998624081	0.9178801498	0.5898249494
ABCE1	0.0049965838	1.0034693724	0.7999913094	0.9178801498	0.5898249494
APOA1	0.0272592942	1.0190743374	0.8002671443	0.9178801498	0.5898249494
DCLK1	-0.0062639663	0.9956675616	0.8008609037	0.9178801498	0.5898249494
AIP	0.0069983759	1.0048626892	0.8009552928	0.9178801498	0.5898249494
DUSP3	0.0101262025	1.0070436393	0.8014988009	0.9178801498	0.5898249494
OSBPL8	0.0059554678	1.0041365477	0.8015688889	0.9178801498	0.5898249494
RPL32	0.005839063	1.0040555315	0.8017777672	0.9178801498	0.5898249494
VPS18	0.0059271304	1.0041168247	0.8018521602	0.9178801498	0.5898249494
TAF15	-0.0160377182	0.9889450608	0.8020487313	0.9178801498	0.5898249494
PIP5K1C	0.0052809	1.0036671486	0.8023847332	0.9179694151	0.5898823108
KARS	-0.0059646828	0.9958741318	0.802845894	0.918201765	0.5900316176
DTX3	0.0148875045	1.0103726586	0.8037985193	0.918995865	0.5905419021
METAP2	-0.0065155293	0.995493962	0.8044655099	0.9194629888	0.5908420735
GUF1	0.0147047311	1.0102446638	0.8052845106	0.9201034967	0.5912536604
SPOCK2	-0.0095852851	0.9933780093	0.8058968252	0.9204763429	0.5914932494
NES	-0.0127467511	0.9912035427	0.8061282418	0.9204763429	0.5914932494
RUNDC3B	0.0158269447	1.0110307976	0.8065844875	0.9207018308	0.5916381468
OGT	0.0061410411	1.0042657177	0.8072718683	0.9209328315	0.5917865866
STAMBP	-0.0252374348	0.9826588619	0.8075168725	0.9209328315	0.5917865866
MAVS	0.014141742	1.0098505086	0.8075633598	0.9209328315	0.5917865866
CDK5	0.0060030814	1.004169688	0.8088467486	0.9217123565	0.5922875053
PANK2	0.0114527924	1.007970064	0.8090698632	0.9217123565	0.5922875053
FLNA	0.0145390044	1.0101286207	0.8095124995	0.9217123565	0.5922875053
DPYSL2	-0.0056696377	0.9960778185	0.8097137381	0.9217123565	0.5922875053
WASL	0.0058369688	1.0040540741	0.8097936059	0.9217123565	0.5922875053
EIF2S3	0.0041703853	1.0028948729	0.8098301025	0.9217123565	0.5922875053
RINT1	0.0093474807	1.0065002152	0.8100602976	0.9217123565	0.5922875053
GDE1	0.0079801728	1.0055467609	0.8108694831	0.9223381141	0.5926896138
DYNC1LI2	-0.0053835303	0.9962753749	0.8118431578	0.9228398989	0.5930120581
PBLD	-0.0135942912	0.9906214113	0.8122397674	0.9228398989	0.5930120581
SYT7	0.0051169738	1.0035531133	0.8122956554	0.9228398989	0.5930120581
ACAD9	-0.0066780167	0.9953818482	0.8123949516	0.9228398989	0.5930120581
SYNPO2	-0.0125774986	0.9913198344	0.8131397121	0.9228398989	0.5930120581
RPN1	-0.0048830946	0.9966210184	0.8132477626	0.9228398989	0.5930120581
ETF1	-0.0055532646	0.9961581691	0.8137309001	0.9228398989	0.5930120581
LAP3	-0.0099503966	0.993126641	0.8140409313	0.9228398989	0.5930120581
CD47	0.0041865532	1.0029061121	0.8141896965	0.9228398989	0.5930120581
PPP4R2	0.009794153	1.0068118856	0.8142671163	0.9228398989	0.5930120581
HSPG2	-0.013510314	0.9906790756	0.8143903647	0.9228398989	0.5930120581
MSRA	-0.007282928	0.9949645794	0.8145710387	0.9228398989	0.5930120581
HP1BP3	-0.0050574161	0.9965006035	0.8146824403	0.9228398989	0.5930120581
CISD2	0.006631606	1.0046072599	0.8175597768	0.9258044831	0.5949170843
DNAJC7	-0.0066582095	0.9953955141	0.8178901435	0.9258564805	0.5949504975
TAGLN	0.0423173525	1.0297665783	0.8181261311	0.9258564805	0.5949504975
DUT	-0.0063556721	0.9956042734	0.8185155777	0.926002679	0.5950444439
PFKM	0.005148165	1.0035748105	0.8203388095	0.9277703383	0.5961803324
RPS2	0.0060956792	1.0042341416	0.8211341125	0.9283746973	0.5965686904
BCAS3	0.004737995	1.0032895265	0.8215458973	0.9285452041	0.5966782571
NRBP2	-0.011043875	0.9923741943	0.8225164805	0.9287032351	0.5967798071
USP31	0.0115733123	1.0080542713	0.8225466986	0.9287032351	0.5967798071
NUPL1	0.0052081979	1.0036165717	0.8226291674	0.9287032351	0.5967798071
ARHGEF9	-0.0063873727	0.995582397	0.8227297912	0.9287032351	0.5967798071
SDC4	0.0234448453	1.0163834897	0.823416152	0.9288625855	0.5968822047
ITGB4	0.0098478753	1.0068493775	0.8235224471	0.9288625855	0.5968822047
PEA15	0.0137724947	1.0095920778	0.8236541476	0.9288625855	0.5968822047
MIEN1	-0.0064936976	0.9955090265	0.8248412397	0.9296894553	0.597413547
PKN1	0.0109961909	1.0076510999	0.8251452451	0.9296894553	0.597413547
HNRNPR	-0.0066673913	0.9953891792	0.8253818411	0.9296894553	0.597413547
ACOT9	-0.0087441053	0.9939573786	0.8254845357	0.9296894553	0.597413547
SH3BGRL	0.009473704	1.006588279	0.8256938389	0.9296894553	0.597413547
IGHG1	0.0259130036	1.0181238037	0.8265865962	0.9304002244	0.5978702834
PRKRA	-0.0088250564	0.9939016082	0.8271726172	0.9307653928	0.5981049387
STMN1	0.0178979603	1.0124831934	0.8278474996	0.9310123474	0.5982636304
BLVRA	-0.0057153308	0.9960462712	0.8279154208	0.9310123474	0.5982636304
COMMD7	-0.0066463569	0.995403692	0.8290878432	0.9319759791	0.5988828551
NAPA	-0.0050851567	0.9964814427	0.8295920757	0.9319759791	0.5988828551
TSFM	-0.0067980389	0.9952990427	0.8297114011	0.9319759791	0.5988828551
SERPINA1	0.0248408771	1.0173674747	0.8300316531	0.9319759791	0.5988828551
MAGOHB	-0.0055281413	0.9961755165	0.8300820343	0.9319759791	0.5988828551
APMAP	0.0045241882	1.0031408505	0.8312318025	0.9320907125	0.5989565822
SCARB2	0.0067207843	1.0046693603	0.8313509063	0.9320907125	0.5989565822
TNR	0.0071431659	1.0049635431	0.83144336	0.9320907125	0.5989565822
NRP1	0.0117995621	1.0082123712	0.8316805031	0.9320907125	0.5989565822
GARS	0.004674085	1.0032450828	0.8318405399	0.9320907125	0.5989565822
GATM	0.0084100383	1.0058464183	0.8319269177	0.9320907125	0.5989565822
EPB41L2	0.0104482329	1.007268451	0.8322051727	0.9320907125	0.5989565822
DLGAP3	-0.0091427142	0.9936827914	0.832547871	0.9320907125	0.5989565822
GRIA3	0.0089472244	1.006221014	0.8327067826	0.9320907125	0.5989565822
DYNLT1	0.008679449	1.0060342689	0.8328039278	0.9320907125	0.5989565822
GCLM	-0.0077572278	0.9946375291	0.8330818009	0.9321085055	0.5989680158
HEATR5B	-0.0046713975	0.9967672706	0.8334818605	0.9322372727	0.599050761
MADD	-0.0066980879	0.9953680002	0.8337209111	0.9322372727	0.599050761
AGTPBP1	0.0072082091	1.0050088524	0.8345054155	0.9327789019	0.599398809
SVOP	-0.0102444744	0.9929242235	0.8352121841	0.9327789019	0.599398809
LNPEP	-0.0085334584	0.9941025162	0.8353530078	0.9327789019	0.599398809
FNTA	-0.0063781112	0.9955887883	0.8356928749	0.9327789019	0.599398809
ARPC1B	0.0066093547	1.0045917656	0.8357751727	0.9327789019	0.599398809
STMN3	-0.009891943	0.9931668803	0.8357782853	0.9327789019	0.599398809
UFM1	0.004851942	1.0033687715	0.8363825077	0.9331605401	0.5996440477
ACADS	-0.0216313931	0.9851181072	0.8374415174	0.9337293168	0.6000095407
ASAH1	0.0153206411	1.0106760458	0.8376760913	0.9337293168	0.6000095407
ARL3	-0.0053823087	0.9962762184	0.8376795895	0.9337293168	0.6000095407
LLGL1	-0.0091209226	0.9936978009	0.8381094905	0.9339159309	0.6001294579
INSR	0.0061242603	1.0042540366	0.838592826	0.934161952	0.6002875498
USP7	-0.0039724306	0.9972503083	0.8393469642	0.9347093892	0.6006393301
RTCB	0.0038905106	1.0027003358	0.8398921237	0.9350238348	0.6008413911
CD55	0.0128933095	1.008977015	0.8401587493	0.9350280982	0.6008441308
CADPS	0.003849769	1.00267202	0.8419649657	0.9366935634	0.6019143499
RAB5C	-0.0040415711	0.9972025167	0.8423485934	0.9366935634	0.6019143499
HECTD3	-0.0045936116	0.9968210148	0.8424450261	0.9366935634	0.6019143499
TENM4	-0.010441454	0.992788663	0.843061774	0.9370864705	0.6021668299
MTHFD1L	0.0071230889	1.0049495577	0.8433911145	0.9371049622	0.6021787126
KIT	-0.0084621911	0.9941516248	0.8438220643	0.9371049622	0.6021787126
DDAH1	0.0044312196	1.0030762092	0.8438685494	0.9371049622	0.6021787126
EFHD2	0.0075506415	1.0052474257	0.8443299052	0.9373247434	0.6023199429
RANBP3	-0.0056825586	0.9960688976	0.8450613128	0.9378440894	0.6026536719
FN1	-0.0181161549	0.9875213505	0.8454226288	0.9379525143	0.6027233451
API5	0.0058337963	1.0040518662	0.8469144366	0.9390658953	0.6034387979
PGD	-0.0044396416	0.9969274051	0.8469540355	0.9390658953	0.6034387979
ADD3	-0.0105200772	0.99273456	0.8487895663	0.9408078744	0.6045581845
CCDC127	-0.0065518889	0.9954688734	0.8490615875	0.9408162966	0.6045635965
COPB2	-0.0036412303	0.9974792739	0.850786696	0.9424271543	0.6055987252
CSK	0.0047321375	1.003285453	0.8510450946	0.9424271543	0.6055987252
TAGLN2	0.0092547402	1.0064355166	0.8514462139	0.9425779804	0.6056956453
GPHN	0.0055836216	1.0038777708	0.8520873563	0.9429943433	0.6059631979
SEC23A	-0.0043044501	0.9970208291	0.8529920653	0.9437020424	0.6064179616
AKR1A1	0.0073825066	1.0051302787	0.8534601171	0.943926359	0.6065621062
NPC1	0.0142761896	1.0099446229	0.855093749	0.9454392663	0.6075342925
ARF6	0.0037417003	1.0025969152	0.855877706	0.9458757497	0.6078147745
GLO1	0.0056840321	1.0039476423	0.8562817772	0.9458757497	0.6078147745
EIF4A1	-0.0054937627	0.9961992551	0.8562860568	0.9458757497	0.6078147745
RALGAPB	-0.0057517732	0.9960211115	0.856579189	0.9459058829	0.6078341379
RGMA	-0.0105138083	0.9927388737	0.8570030032	0.9460802623	0.6079461931
STOML2	-0.004648118	0.9967833546	0.857936994	0.9468175635	0.608419979
GBE1	-0.0064609129	0.9955316494	0.8586061333	0.9470522208	0.6085707686
PCCA	0.0055712243	1.0038691443	0.8586819742	0.9470522208	0.6085707686
ALB	-0.0179764008	0.9876170165	0.8598558778	0.9480530564	0.6092139003
C3	0.013275062	1.0092440364	0.8603430153	0.9481902381	0.6093020525
CDKN2AIP	0.0075979551	1.0052803936	0.861368509	0.9481902381	0.6093020525
ZNF207	0.0060964967	1.0042347107	0.8615266431	0.9481902381	0.6093020525
AP1S1	0.0044523397	1.0030908937	0.8619217826	0.9481902381	0.6093020525
PLS1	0.0045285267	1.0031438671	0.86201149	0.9481902381	0.6093020525
WIPF3	-0.0090199044	0.9937673826	0.8622231336	0.9481902381	0.6093020525
IGHG2	-0.022946002	0.9842208593	0.8623143575	0.9481902381	0.6093020525
HCLS1	-0.0096558502	0.9933294224	0.8625895422	0.9481902381	0.6093020525
UBXN4	0.0142271918	1.0099103231	0.8626702829	0.9481902381	0.6093020525
TCP1	0.0031243026	1.0021679481	0.8632425045	0.9481902381	0.6093020525
SLC9A3R1	-0.0073072854	0.9949477813	0.8632884963	0.9481902381	0.6093020525
DNM1	-0.0030307751	0.9979014318	0.8633079094	0.9481902381	0.6093020525
RAC1	-0.0033506964	0.9976801692	0.8634447362	0.9481902381	0.6093020525
FAM49A	0.0052739407	1.003662307	0.8641554228	0.9483894056	0.6094300365
ATG7	-0.0039599857	0.9972589107	0.8641592055	0.9483894056	0.6094300365
PCYOX1L	-0.0140088149	0.9903368209	0.8652183129	0.9490779339	0.6098724812
BICD2	-0.006762245	0.9953237368	0.8653200724	0.9490779339	0.6098724812
CCBL2	0.0095238311	1.0066232541	0.8671325257	0.9507727354	0.6109615517
CACNB2	-0.0093619451	0.9935318036	0.86804841	0.9513686354	0.6113444739
PIK3CA	0.0034274368	1.0023785424	0.8682928841	0.9513686354	0.6113444739
RPAP3	-0.0062031391	0.995709542	0.8684781697	0.9513686354	0.6113444739
PROSC	-0.0034037945	0.9976434505	0.8689304985	0.9515711646	0.611474618
KIAA1549L	-0.0065603405	0.9954630417	0.8706096973	0.9527922436	0.612259277
TK2	-0.0112024572	0.9922651177	0.8706298355	0.9527922436	0.612259277
RMDN1	-0.0064071843	0.9955687255	0.8712612944	0.9527922436	0.612259277
EMC1	-0.0035881029	0.9975160068	0.8713744068	0.9527922436	0.612259277
LRP1	0.0039350703	1.0027313061	0.8713844746	0.9527922436	0.612259277
STIM2	0.0046850972	1.0032527406	0.8725174346	0.9536716326	0.6128243678
UBXN6	-0.0038565055	0.9973304437	0.8727247993	0.9536716326	0.6128243678
RPL8	0.0065151278	1.0045261547	0.8730403221	0.9536766822	0.6128276126
PPP3CC	0.0063181202	1.0043889907	0.8732654948	0.9536766822	0.6128276126
FAIM2	-0.0058727478	0.9959375954	0.873736878	0.9538986842	0.6129702699
TEX2	0.0052281369	1.0036304425	0.8746151961	0.9539232456	0.6129860529
TENM2	0.0061584545	1.0042778393	0.8746258054	0.9539232456	0.6129860529
SCYL1	-0.0027078964	0.9981247897	0.8748823061	0.9539232456	0.6129860529
NFAT5	-0.0052726545	0.9963519448	0.8750394234	0.9539232456	0.6129860529
MRPS7	0.0093084344	1.0064729748	0.8750999083	0.9539232456	0.6129860529
REEP5	0.0035390379	1.0024560854	0.876157311	0.9542274967	0.6131815631
